Points:0,Points:1,C
3.8692393e+00,1.5142443e+00,2.3375034e-02
3.9842714e+00,1.5150659e+00,2.3411203e-02
4.5570501e+00,1.5159927e+00,2.2638326e-02
5.7847618e+00,1.5163913e+00,2.7909375e-02
4.0993231e+00,1.5170538e+00,2.2289753e-02
4.2137635e+00,1.5196287e+00,2.3361528e-02
9.8724436e+00,1.5206361e+00,2.0649441e-15
4.4413853e+00,1.5210638e+00,2.2785408e-02
4.3274743e+00,1.5211215e+00,2.3384872e-02
9.9335511e+00,1.5248512e+00,3.7808626e-15
5.4140622e+00,1.5278646e+00,2.7153827e-02
3.0582910e+00,1.5298810e+00,2.0637885e-02
5.5153814e+00,1.5310062e+00,2.8407413e-02
8.6125704e+00,1.5338757e+00,2.4172660e-06
8.7282910e+00,1.5338973e+00,2.3364801e-07
8.4966740e+00,1.5340226e+00,2.8201640e-05
8.8440859e+00,1.5340429e+00,1.3151421e-08
8.9601796e+00,1.5342695e+00,5.1988405e-10
8.3804495e+00,1.5345580e+00,2.9265039e-04
9.0767069e+00,1.5345896e+00,1.9915398e-11
9.1939980e+00,1.5350959e+00,7.9076692e-13
8.2638432e+00,1.5353543e+00,2.2030436e-03
8.1472498e+00,1.5360713e+00,6.2340750e-03
9.3125020e+00,1.5364724e+00,3.7446808e-14
9.4297594e+00,1.5370944e+00,2.0702049e-15
9.5465557e+00,1.5374033e+00,1.6163492e-16
9.6634050e+00,1.5375966e+00,9.2303394e-17
8.0302227e+00,1.5380116e+00,7.0754495e-03
5.1677664e+00,1.5387677e+00,2.4827299e-02
5.7270128e+00,1.5391721e+00,2.7928440e-02
4.8381637e+00,1.5399702e+00,2.2616507e-02
5.6241253e+00,1.5402245e+00,2.8445149e-02
5.9236236e+00,1.5404185e+00,2.7398388e-02
4.9504031e+00,1.5405532e+00,2.2835334e-02
6.2768233e+00,1.5406684e+00,2.4049705e-02
6.3904263e+00,1.5407199e+00,2.1858136e-02
5.0621098e+00,1.5407559e+00,2.3388778e-02
6.1632977e+00,1.5407627e+00,2.5381327e-02
6.0482609e+00,1.5407973e+00,2.5321285e-02
4.7266150e+00,1.5408706e+00,2.2731487e-02
6.5036033e+00,1.5415128e+00,1.8872899e-02
3.5809561e+00,1.5431207e+00,2.2607185e-02
3.4641720e+00,1.5431218e+00,2.3489489e-02
3.3449043e+00,1.5434866e+00,2.3278413e-02
3.2253253e+00,1.5445767e+00,2.2123077e-02
1.8830501e+00,1.5448422e+00,2.0465388e-05
6.6176602e+00,1.5448545e+00,1.0037063e-02
3.6966440e+00,1.5451727e+00,2.3657176e-02
7.9097372e+00,1.5453413e+00,7.9685640e-03
4.6143712e+00,1.5454516e+00,2.2777211e-02
1.9392852e+00,1.5461843e+00,1.8552170e-05
9.7757772e+00,1.5464171e+00,4.7508980e-16
3.1139103e+00,1.5470321e+00,2.2197192e-02
3.8115948e+00,1.5471536e+00,2.3148763e-02
3.9266160e+00,1.5477735e+00,2.3103837e-02
4.0416667e+00,1.5489707e+00,2.1675171e-02
6.7327815e+00,1.5497101e+00,6.2880193e-03
4.1564553e+00,1.5514506e+00,2.2799387e-02
4.4992585e+00,1.5516065e+00,2.2595875e-02
7.7885753e+00,1.5516216e+00,7.3476491e-03
6.8490378e+00,1.5519850e+00,5.6836004e-03
6.9656864e+00,1.5520064e+00,5.4922752e-03
7.0828334e+00,1.5521091e+00,6.0185295e-03
7.2001788e+00,1.5523254e+00,5.9540811e-03
7.3175673e+00,1.5525761e+00,5.8423388e-03
7.4349825e+00,1.5528062e+00,6.2948846e-03
7.5523822e+00,1.5530127e+00,6.4661234e-03
7.6697149e+00,1.5531759e+00,7.2563223e-03
1.1026442e-01,1.5532321e+00,5.5711870e-11
4.2704891e+00,1.5534458e+00,2.3350372e-02
4.3840624e+00,1.5543643e+00,2.2969920e-02
5.7760360e-02,1.5557338e+00,3.5144087e-11
5.3221455e+00,1.5576788e+00,2.5739741e-02
5.2684621e+00,1.5613517e+00,2.5622304e-02
5.8144018e+00,1.5633601e+00,2.7806114e-02
1.6848792e+00,1.5645886e+00,4.1186073e-05
1.3333580e+00,1.5652548e+00,2.4785365e-06
1.5679886e+00,1.5653023e+00,3.0971479e-05
1.2167602e+00,1.5653337e+00,3.6667534e-07
1.4504502e+00,1.5654755e+00,1.2602435e-05
1.1005232e+00,1.5659421e+00,1.3657071e-07
9.8445146e-01,1.5663609e+00,6.9994194e-08
8.6872032e-01,1.5665359e+00,3.2483333e-08
8.6704341e+00,1.5672566e+00,1.4603013e-06
8.5546847e+00,1.5673222e+00,1.9890315e-05
8.7861127e+00,1.5673476e+00,6.5570651e-08
7.5330192e-01,1.5673837e+00,1.3893590e-08
8.9019778e+00,1.5674812e+00,2.3245225e-09
8.4387004e+00,1.5677125e+00,2.1494816e-04
9.0180924e+00,1.5677431e+00,7.0112072e-11
1.7915798e+00,1.5678672e+00,4.1800740e-05
9.1347775e+00,1.5680456e+00,2.3769879e-12
6.3788457e-01,1.5685482e+00,6.2012186e-09
8.3222984e+00,1.5685492e+00,1.7976343e-03
9.2529963e+00,1.5692933e+00,9.1239359e-14
8.2055669e+00,1.5694246e+00,6.3761109e-03
8.0889603e+00,1.5700415e+00,7.2223515e-03
5.2262346e-01,1.5702046e+00,3.3204662e-09
9.3712619e+00,1.5705594e+00,4.4691690e-15
9.8348749e+00,1.5706100e+00,8.2861071e-16
9.4881555e+00,1.5710042e+00,2.9030936e-16
9.6049175e+00,1.5712062e+00,4.2352558e-17
4.0785965e-01,1.5732916e+00,1.9385235e-09
6.2200516e+00,1.5734776e+00,2.4962188e-02
6.3335801e+00,1.5734960e+00,2.5274302e-02
6.1066037e+00,1.5735804e+00,2.5308076e-02
5.9901175e+00,1.5736852e+00,2.6872073e-02
6.4468344e+00,1.5738905e+00,2.9805108e-02
7.9705099e+00,1.5743689e+00,7.5414542e-03
2.9662071e-01,1.5757511e+00,9.7955568e-10
9.7246372e+00,1.5758379e+00,1.1763320e-16
6.5602034e+00,1.5761084e+00,1.8208318e-02
1.9612902e-01,1.5768748e+00,5.5429852e-10
5.8703084e+00,1.5781952e+00,2.7949500e-02
6.6748424e+00,1.5808297e+00,9.7769179e-03
7.8491091e+00,1.5824069e+00,8.0872768e-03
5.4176265e+00,1.5828435e+00,2.7292455e-02
9.9664121e+00,1.5843411e+00,2.4599985e-15
6.7906919e+00,1.5849269e+00,6.3007254e-03
6.9072601e+00,1.5856658e+00,5.7546444e-03
7.0242048e+00,1.5858127e+00,5.7384422e-03
7.1414487e+00,1.5860646e+00,6.2000253e-03
7.7290652e+00,1.5863164e+00,6.9441493e-03
7.2588178e+00,1.5863589e+00,5.9436664e-03
7.3762149e+00,1.5865918e+00,5.8839412e-03
7.4936403e+00,1.5868073e+00,6.5986833e-03
7.6110030e+00,1.5869774e+00,7.2424982e-03
3.0240055e+00,1.5882353e+00,2.0193148e-02
5.5153160e+00,1.5884523e+00,2.8484958e-02
1.8485330e+00,1.5919374e+00,4.6612999e-05
5.7238674e+00,1.5944543e+00,2.7895269e-02
1.7440064e+00,1.5971027e+00,6.2893327e-05
1.4318492e-01,1.5983844e+00,6.1318781e-10
1.6277895e+00,1.5985281e+00,6.6246155e-05
1.2751115e+00,1.5987333e+00,1.8950678e-06
1.3919021e+00,1.5990478e+00,1.5255278e-05
1.1587646e+00,1.5991357e+00,1.9763613e-07
1.5093369e+00,1.5992729e+00,4.8049965e-05
1.0426248e+00,1.5997284e+00,7.3284113e-08
9.2671952e-01,1.6000046e+00,3.4919004e-08
8.1115910e-01,1.6003318e+00,1.6477572e-08
6.9568274e-01,1.6017014e+00,8.8512879e-09
5.6232136e+00,1.6019936e+00,2.8438214e-02
5.8030430e-01,1.6027433e+00,5.8620124e-09
5.1693270e+00,1.6041769e+00,2.4746567e-02
5.3631479e+00,1.6047571e+00,2.5737765e-02
4.8378753e+00,1.6048115e+00,2.2479566e-02
4.6513400e-01,1.6052907e+00,4.0977121e-09
4.9500882e+00,1.6053529e+00,2.2637623e-02
5.0618677e+00,1.6056323e+00,2.3296670e-02
1.9701616e+00,1.6059867e+00,2.4821316e-05
4.7266250e+00,1.6062346e+00,2.2593871e-02
3.5107049e-01,1.6071939e+00,2.4510127e-09
2.4179600e-01,1.6075702e+00,1.1741995e-09
5.7742340e+00,1.6099008e+00,2.7568695e-02
3.4642050e+00,1.6099285e+00,2.3464680e-02
3.5807447e+00,1.6101389e+00,2.3094832e-02
3.3453618e+00,1.6102882e+00,2.3127465e-02
4.6142688e+00,1.6107106e+00,2.2412575e-02
2.8538623e-02,1.6108159e+00,7.0244576e-11
5.4643791e+00,1.6115906e+00,2.7201973e-02
3.6963161e+00,1.6118168e+00,2.3377181e-02
3.2275442e+00,1.6130582e+00,2.2539218e-02
3.8113957e+00,1.6136352e+00,2.3013369e-02
3.9263747e+00,1.6141804e+00,2.3951946e-02
4.0414483e+00,1.6153557e+00,2.2180498e-02
4.4991051e+00,1.6170934e+00,2.2738213e-02
4.1560743e+00,1.6174306e+00,2.2506355e-02
4.2701242e+00,1.6193432e+00,2.2298450e-02
4.3838527e+00,1.6199635e+00,2.2906389e-02
3.1151793e+00,1.6201380e+00,2.1898079e-02
5.2304587e+00,1.6207835e+00,2.4678565e-02
5.5687185e+00,1.6245967e+00,2.8799508e-02
5.6771557e+00,1.6288500e+00,2.8260215e-02
9.8620657e+00,1.6288518e+00,5.3726667e-16
8.6703638e+00,1.6339721e+00,1.4752254e-06
8.5547211e+00,1.6339861e+00,2.0140911e-05
8.7860758e+00,1.6341097e+00,6.0803811e-08
8.9019014e+00,1.6343498e+00,1.9144680e-09
8.4390066e+00,1.6344842e+00,2.2968162e-04
9.0178567e+00,1.6345538e+00,5.1907828e-11
9.1341447e+00,1.6347413e+00,1.5405745e-12
9.2517549e+00,1.6357170e+00,5.1128125e-14
8.3226509e+00,1.6357520e+00,1.9960233e-03
8.2058176e+00,1.6366376e+00,6.9932428e-03
4.8938380e+00,1.6374950e+00,2.2485645e-02
8.0888429e+00,1.6374979e+00,8.0861737e-03
4.7821380e+00,1.6376291e+00,2.2612901e-02
9.3711300e+00,1.6378912e+00,2.1340706e-15
5.0060447e+00,1.6380402e+00,2.2896292e-02
9.4876362e+00,1.6381248e+00,1.2639239e-16
5.9899084e+00,1.6382550e+00,2.6964568e-02
9.9324954e+00,1.6383677e+00,1.2496074e-15
9.6039129e+00,1.6383857e+00,1.9505019e-17
5.1191881e+00,1.6385906e+00,2.3445056e-02
6.3336540e+00,1.6390070e+00,2.6900773e-02
6.4467692e+00,1.6392173e+00,3.3745328e-02
7.9709079e+00,1.6408410e+00,7.9360996e-03
4.6706072e+00,1.6409502e+00,2.2311517e-02
3.0595601e+00,1.6422026e+00,2.2431356e-02
6.2221700e+00,1.6422808e+00,2.5827305e-02
6.5595098e+00,1.6422848e+00,1.7566521e-02
3.4060129e+00,1.6433397e+00,2.3118531e-02
3.5227129e+00,1.6435344e+00,2.3529352e-02
9.7215597e+00,1.6442154e+00,5.4491503e-17
3.6385254e+00,1.6443006e+00,2.3251945e-02
3.2879657e+00,1.6449216e+00,2.2870172e-02
6.1056087e+00,1.6453727e+00,2.5251568e-02
5.8820062e+00,1.6453755e+00,2.7925359e-02
3.7537503e+00,1.6463099e+00,2.2756595e-02
4.5567943e+00,1.6467386e+00,2.2350054e-02
3.8687989e+00,1.6471329e+00,2.4343745e-02
3.9838117e+00,1.6478579e+00,2.2213168e-02
6.6743327e+00,1.6480047e+00,1.1533992e-02
7.8494141e+00,1.6490163e+00,8.1426859e-03
4.0987237e+00,1.6494188e+00,2.2823179e-02
3.1687979e+00,1.6509307e+00,2.2251929e-02
4.2130176e+00,1.6515061e+00,2.1643067e-02
6.7905085e+00,1.6517266e+00,7.7479863e-03
4.4410223e+00,1.6521498e+00,2.2494946e-02
4.3268998e+00,1.6526180e+00,2.2807061e-02
6.9071495e+00,1.6529455e+00,6.6192598e-03
7.0240819e+00,1.6533814e+00,6.3234892e-03
1.8675203e+00,1.6535345e+00,9.2664381e-05
7.1413154e+00,1.6538316e+00,6.4858181e-03
7.7289730e+00,1.6540885e+00,7.0905200e-03
7.2586934e+00,1.6541705e+00,6.4541387e-03
7.3761099e+00,1.6544158e+00,6.3646913e-03
7.4935563e+00,1.6546148e+00,6.9562181e-03
7.6109085e+00,1.6547173e+00,7.3410056e-03
1.2459669e-01,1.6577462e+00,2.3747918e-09
5.3614151e+00,1.6598953e+00,2.5608821e-02
5.7823739e+00,1.6640084e+00,2.7742070e-02
1.7481157e+00,1.6641954e+00,2.9360436e-04
1.2754539e+00,1.6657311e+00,1.8393498e-05
1.3917705e+00,1.6660312e+00,1.5230969e-04
1.1591048e+00,1.6660988e+00,8.6502640e-07
1.9329138e+00,1.6662416e+00,6.7656691e-05
1.6281656e+00,1.6662439e+00,4.9209840e-04
1.0429503e+00,1.6666773e+00,8.3862285e-08
1.5094554e+00,1.6668422e+00,4.5309097e-04
5.4687640e+00,1.6669560e+00,2.7388957e-02
9.2700601e-01,1.6670781e+00,6.0468125e-08
8.6125365e+00,1.6672552e+00,9.1131194e-06
8.7281838e+00,1.6673750e+00,2.9822553e-07
8.1146544e-01,1.6673899e+00,6.2812909e-08
8.4970166e+00,1.6674582e+00,1.5422338e-04
8.8439725e+00,1.6676736e+00,7.3718836e-09
6.2454455e-02,1.6676759e+00,1.9311452e-09
8.9598675e+00,1.6679488e+00,1.7965422e-10
9.0758385e+00,1.6680959e+00,4.4800711e-12
9.1921239e+00,1.6682153e+00,1.3426971e-13
6.9597533e-01,1.6684431e+00,6.8631542e-08
8.3811081e+00,1.6685325e+00,1.6392359e-03
8.2644463e+00,1.6697701e+00,6.3140774e-03
5.8039670e-01,1.6700929e+00,6.8906859e-08
9.3111288e+00,1.6702279e+00,4.7150093e-15
8.1473831e+00,1.6707407e+00,7.8299459e-03
2.3890634e-01,1.6714871e+00,1.4473949e-08
9.4291082e+00,1.6715468e+00,2.3902345e-16
6.3904350e+00,1.6715577e+00,2.4430074e-02
9.5450318e+00,1.6717034e+00,1.9301424e-17
8.0305033e+00,1.6719400e+00,8.3349342e-03
4.6515147e-01,1.6719544e+00,5.7251471e-08
5.9351123e+00,1.6721686e+00,2.7719448e-02
3.5111086e-01,1.6728783e+00,3.6520433e-08
6.5028445e+00,1.6730159e+00,1.8788033e-02
9.6593229e+00,1.6731536e+00,1.4420089e-17
5.2492050e+00,1.6731600e+00,2.4219258e-02
6.2790156e+00,1.6749826e+00,2.6776646e-02
6.0470569e+00,1.6771594e+00,2.6730912e-02
6.6164568e+00,1.6782059e+00,1.6855088e-02
7.9104402e+00,1.6784227e+00,8.0965183e-03
9.8325000e+00,1.6798749e+00,2.1096245e-16
6.1644213e+00,1.6813582e+00,2.4989233e-02
5.5677087e+00,1.6820244e+00,2.8708371e-02
6.7320884e+00,1.6836848e+00,1.1213082e-02
5.6786933e+00,1.6839229e+00,2.7937131e-02
5.8342395e+00,1.6846479e+00,2.7812437e-02
9.7706537e+00,1.6857466e+00,6.4429836e-17
7.7887880e+00,1.6860031e+00,7.9447754e-03
6.8487438e+00,1.6860643e+00,7.5465727e-03
6.9654529e+00,1.6868547e+00,6.6270566e-03
7.0825771e+00,1.6874448e+00,6.3804980e-03
7.1999211e+00,1.6879041e+00,6.5899750e-03
7.3173379e+00,1.6882118e+00,6.5415733e-03
7.4347935e+00,1.6884377e+00,6.8416328e-03
7.5522036e+00,1.6885601e+00,7.1778595e-03
7.6695282e+00,1.6886878e+00,7.2867903e-03
5.3125282e+00,1.6897586e+00,2.4492971e-02
5.4202786e+00,1.6933471e+00,2.5816601e-02
1.8146764e+00,1.6965568e+00,3.2972336e-04
1.3335689e+00,1.6992361e+00,1.2922939e-04
1.2174428e+00,1.6992947e+00,8.9687469e-06
1.6893645e+00,1.6993970e+00,6.9662841e-04
1.1011889e+00,1.6998542e+00,2.6629904e-07
1.4504371e+00,1.7000282e+00,6.2850552e-04
1.7465113e-01,1.7001535e+00,1.5308968e-08
9.8506344e-01,1.7003833e+00,7.4096643e-08
1.5684831e+00,1.7005875e+00,1.0215282e-03
8.6931314e-01,1.7006675e+00,8.1945006e-08
3.0355545e+00,1.7010262e+00,2.2353208e-02
9.9660833e+00,1.7010854e+00,7.2135757e-16
7.5390085e-01,1.7011834e+00,9.7686859e-08
5.5186910e+00,1.7012455e+00,2.7746419e-02
4.8935417e+00,1.7023244e+00,2.2886825e-02
4.7819156e+00,1.7025334e+00,2.2610326e-02
6.3826957e-01,1.7026394e+00,1.0683675e-07
5.0055105e+00,1.7030084e+00,2.3055280e-02
5.7335450e+00,1.7036348e+00,2.8001875e-02
5.2273334e-01,1.7042179e+00,1.0145355e-07
5.1179884e+00,1.7046255e+00,2.3373872e-02
2.9377141e-01,1.7053524e+00,4.4935683e-08
4.0791748e-01,1.7056397e+00,7.9148934e-08
4.6704957e+00,1.7060782e+00,2.2468981e-02
3.5225690e+00,1.7106256e+00,2.3524681e-02
3.4071346e+00,1.7106488e+00,2.3397851e-02
3.6382324e+00,1.7115546e+00,2.3611071e-02
4.5567334e+00,1.7120037e+00,2.2108318e-02
3.2917617e+00,1.7124828e+00,2.3066187e-02
3.7535732e+00,1.7127498e+00,2.3100951e-02
3.8686280e+00,1.7135503e+00,2.3954248e-02
3.9836082e+00,1.7141842e+00,2.1256315e-02
5.6237413e+00,1.7144943e+00,2.8738392e-02
3.1760784e+00,1.7146737e+00,2.2489537e-02
4.0985145e+00,1.7156991e+00,2.1600246e-02
4.2128335e+00,1.7172954e+00,2.1517042e-02
4.4409803e+00,1.7175306e+00,2.1720921e-02
4.3267032e+00,1.7182732e+00,2.2562413e-02
3.3915832e-02,1.7235268e+00,3.8742695e-09
5.2168251e+00,1.7256929e+00,2.3868749e-02
1.9627522e+00,1.7269216e+00,9.7798798e-05
8.6122292e+00,1.7336680e+00,9.0573746e-06
8.4970250e+00,1.7338262e+00,1.5837482e-04
4.8373566e+00,1.7345452e+00,2.2409481e-02
8.7287835e+00,1.7347032e+00,2.6021699e-07
8.3816834e+00,1.7348698e+00,1.6564245e-03
9.1917297e+00,1.7350212e+00,6.4371952e-14
9.0758655e+00,1.7351102e+00,2.4019060e-12
4.9492577e+00,1.7351506e+00,2.3108738e-02
8.8454661e+00,1.7357598e+00,5.4242035e-09
6.3913927e+00,1.7358424e+00,1.8844561e-02
8.9608444e+00,1.7359991e+00,1.0972427e-10
8.2650625e+00,1.7362236e+00,7.0012302e-03
4.7262911e+00,1.7362669e+00,2.2604820e-02
9.3096612e+00,1.7365282e+00,2.1605493e-15
5.0601338e+00,1.7366356e+00,2.2871517e-02
8.1475146e+00,1.7366899e+00,8.1967851e-03
5.9366619e+00,1.7373549e+00,2.7724640e-02
8.0306328e+00,1.7378603e+00,8.6291352e-03
6.0395599e+00,1.7379627e+00,2.6554226e-02
6.5027094e+00,1.7380617e+00,1.0574391e-02
9.4278470e+00,1.7382857e+00,9.7005879e-17
9.5429882e+00,1.7382897e+00,7.3386943e-18
9.6556759e+00,1.7402788e+00,7.0792114e-18
4.6140963e+00,1.7411036e+00,2.2134607e-02
5.1651508e+00,1.7411685e+00,2.3293751e-02
6.2839341e+00,1.7426915e+00,2.6351055e-02
7.9116262e+00,1.7427123e+00,8.2995839e-03
6.6156786e+00,1.7430565e+00,1.6393471e-02
3.4651829e+00,1.7443289e+00,2.3478876e-02
3.2386208e+00,1.7443623e+00,2.2711922e-02
3.5803079e+00,1.7444841e+00,2.3646755e-02
3.3502796e+00,1.7451585e+00,2.3420424e-02
3.6958461e+00,1.7455107e+00,2.3520232e-02
9.8655201e+00,1.7461765e+00,1.5950520e-16
3.8110476e+00,1.7464926e+00,2.3717389e-02
5.8357832e+00,1.7469113e+00,2.7725911e-02
3.9260003e+00,1.7469242e+00,2.1012036e-02
6.7320828e+00,1.7475419e+00,1.2532745e-02
4.4990021e+00,1.7477393e+00,2.2054082e-02
4.0410357e+00,1.7479623e+00,2.1673540e-02
6.8488756e+00,1.7492616e+00,8.9411216e-03
4.1556810e+00,1.7495002e+00,2.0840809e-02
7.7890472e+00,1.7495555e+00,8.5020990e-03
9.7628347e+00,1.7501048e+00,3.4203519e-17
6.9656058e+00,1.7502065e+00,7.7697179e-03
4.2697434e+00,1.7507878e+00,2.2571686e-02
7.0827375e+00,1.7508541e+00,7.3684042e-03
4.3836141e+00,1.7509995e+00,2.1999165e-02
7.2001311e+00,1.7512851e+00,7.5113059e-03
7.3175879e+00,1.7515608e+00,7.4935168e-03
7.4350780e+00,1.7517475e+00,7.6287275e-03
7.5525120e+00,1.7518265e+00,7.7441344e-03
7.6698404e+00,1.7519085e+00,7.8001132e-03
6.1729229e+00,1.7525339e+00,2.5518311e-02
5.4225569e+00,1.7546514e+00,2.5623579e-02
5.3103636e+00,1.7559983e+00,2.4379078e-02
9.9286737e+00,1.7578710e+00,3.4079659e-16
3.0694972e+00,1.7598904e+00,2.1849448e-02
5.5242514e+00,1.7610797e+00,2.7866369e-02
3.1323970e+00,1.7623531e+00,2.2476600e-02
5.7376281e+00,1.7627051e+00,2.8323431e-02
5.9839609e+00,1.7642446e+00,2.7572581e-02
1.6922979e-01,1.7655847e+00,2.8136804e-07
1.8151183e+00,1.7660797e+00,8.5161249e-04
1.3339877e+00,1.7662443e+00,8.2189856e-04
1.2178177e+00,1.7663261e+00,6.0650123e-05
1.4503362e+00,1.7665428e+00,3.6592963e-03
8.5544222e+00,1.7667669e+00,5.7748487e-05
1.1014779e+00,1.7668329e+00,1.6137461e-06
8.4395902e+00,1.7671895e+00,1.0289659e-03
9.8534797e-01,1.7673224e+00,3.7380028e-07
1.5685243e+00,1.7674518e+00,5.3537490e-03
8.6959168e-01,1.7676408e+00,5.7216668e-07
8.6706562e+00,1.7677130e+00,1.1734532e-06
1.6887928e+00,1.7681225e+00,2.7997233e-03
7.5398186e-01,1.7681607e+00,8.3436729e-07
8.3238423e+00,1.7685427e+00,6.2660822e-03
6.4475918e+00,1.7685478e+00,1.6315075e-02
9.1337776e+00,1.7685615e+00,1.5589420e-13
5.6272580e+00,1.7687631e+00,2.8851796e-02
9.2498933e+00,1.7688233e+00,4.6397049e-15
8.2065653e+00,1.7690403e+00,7.8645677e-03
6.3850106e-01,1.7692778e+00,1.0701109e-06
8.0891039e+00,1.7693674e+00,8.2449898e-03
8.7881691e+00,1.7695240e+00,1.8432921e-08
9.0188606e+00,1.7696185e+00,6.7550059e-12
8.9043718e+00,1.7704864e+00,3.3293570e-10
5.2274589e-01,1.7707614e+00,1.2083098e-06
2.9361040e-01,1.7709063e+00,7.3645619e-07
9.3684013e+00,1.7709304e+00,1.7944975e-16
6.3395301e+00,1.7710007e+00,2.5240841e-02
7.9722234e+00,1.7710509e+00,8.5938515e-03
4.0791630e-01,1.7713737e+00,1.0886174e-06
9.4843314e+00,1.7714499e+00,1.0641744e-17
9.5982223e+00,1.7720972e+00,2.4607346e-18
6.5585965e+00,1.7721812e+00,1.4002957e-02
5.8850995e+00,1.7728252e+00,2.7720091e-02
5.2554366e+00,1.7754896e+00,2.3975036e-02
9.7100937e+00,1.7756988e+00,9.9181620e-18
6.6735490e+00,1.7767124e+00,1.6266992e-02
7.8508593e+00,1.7768583e+00,8.3712285e-03
6.7906347e+00,1.7787811e+00,1.1910026e-02
5.8277656e-02,1.7788730e+00,9.7012201e-08
6.0754654e+00,1.7789278e+00,2.6371637e-02
6.9074342e+00,1.7794946e+00,8.9667811e-03
7.0243952e+00,1.7801424e+00,7.8104065e-03
7.1416857e+00,1.7806220e+00,7.6233687e-03
7.7295444e+00,1.7808615e+00,8.4238526e-03
7.2591534e+00,1.7809006e+00,7.6190379e-03
7.3766444e+00,1.7810746e+00,7.6635441e-03
6.2355901e+00,1.7811654e+00,2.5238957e-02
7.4941492e+00,1.7811910e+00,7.9233696e-03
7.6115290e+00,1.7812043e+00,7.9425988e-03
5.7880007e+00,1.7853421e+00,2.7971820e-02
1.9340134e+00,1.7855292e+00,2.7499353e-04
9.8211881e+00,1.7862079e+00,5.8271935e-17
5.3615288e+00,1.7874393e+00,2.4418754e-02
5.4766027e+00,1.7880946e+00,2.6018243e-02
6.1292457e+00,1.7892670e+00,2.5869242e-02
5.5767857e+00,1.7961275e+00,2.8382559e-02
5.6862931e+00,1.7972621e+00,2.8817682e-02
1.1499855e-01,1.7973375e+00,2.7465111e-07
4.8371064e+00,1.7994404e+00,2.2732730e-02
1.3920885e+00,1.7995540e+00,3.4208900e-03
1.2762476e+00,1.7997707e+00,4.3822816e-04
4.9489438e+00,1.7999371e+00,2.2889234e-02
1.1597687e+00,1.8001089e+00,1.6367674e-05
1.5093957e+00,1.8002211e+00,9.0488993e-03
1.0435238e+00,1.8005951e+00,6.0527835e-07
4.7259394e+00,1.8009404e+00,2.2364139e-02
9.2756908e-01,1.8009905e+00,6.7755712e-07
8.1182498e-01,1.8013404e+00,1.0407977e-06
1.6276350e+00,1.8018338e+00,8.3265046e-03
6.9628783e-01,1.8020587e+00,1.3929440e-06
5.0594169e+00,1.8022851e+00,2.2741878e-02
1.7479859e+00,1.8024438e+00,3.0827560e-03
2.3332399e-01,1.8024722e+00,8.9346058e-07
1.8690619e+00,1.8026623e+00,8.5368320e-04
5.8064074e-01,1.8032748e+00,1.7301204e-06
3.5094866e-01,1.8041661e+00,1.4592687e-06
4.6516284e-01,1.8042319e+00,1.7781931e-06
4.6139092e+00,1.8062915e+00,2.2087533e-02
5.1644253e+00,1.8081927e+00,2.3516896e-02
3.4648877e+00,1.8113746e+00,2.3202681e-02
3.5800785e+00,1.8114058e+00,2.3619772e-02
3.2337628e+00,1.8117088e+00,2.2738626e-02
3.6956300e+00,1.8122551e+00,2.3180697e-02
3.8108655e+00,1.8129194e+00,2.3022849e-02
3.3495894e+00,1.8130459e+00,2.3060172e-02
4.4988476e+00,1.8132898e+00,2.2630694e-02
3.9258710e+00,1.8133119e+00,2.0989511e-02
4.0408291e+00,1.8141961e+00,2.2500911e-02
4.1554846e+00,1.8155047e+00,2.1682814e-02
4.2695764e+00,1.8164965e+00,2.2477224e-02
4.3834351e+00,1.8166779e+00,2.2580043e-02
9.9625904e+00,1.8214915e+00,2.1837254e-16
3.0339427e+00,1.8235701e+00,2.2064921e-02
5.2245922e+00,1.8250041e+00,2.3751157e-02
3.1696085e+00,1.8261328e+00,2.2404977e-02
6.3476294e+00,1.8291496e+00,2.6290117e-02
5.9976822e+00,1.8300638e+00,2.7552228e-02
6.4479904e+00,1.8318637e+00,2.0942865e-02
4.8929776e+00,1.8320061e+00,2.2798322e-02
4.7813137e+00,1.8321021e+00,2.2594765e-02
8.5525845e+00,1.8321638e+00,5.4453785e-05
2.4361824e-02,1.8331241e+00,1.7939198e-07
5.0044798e+00,1.8334445e+00,2.2390433e-02
8.4400230e+00,1.8335882e+00,1.1089052e-03
8.0889323e+00,1.8337397e+00,8.2712007e-03
8.3244083e+00,1.8338476e+00,7.2950674e-03
8.2064966e+00,1.8338610e+00,8.3531957e-03
8.6703619e+00,1.8353119e+00,9.1011912e-07
7.9722313e+00,1.8353815e+00,8.4416616e-03
9.1338058e+00,1.8354697e+00,5.5028499e-14
9.2496978e+00,1.8357046e+00,1.4721335e-15
4.6699569e+00,1.8359396e+00,2.2225532e-02
6.5585631e+00,1.8366866e+00,1.7049886e-02
9.3664503e+00,1.8370007e+00,5.3381277e-17
5.1165460e+00,1.8372993e+00,2.2876790e-02
6.0505389e+00,1.8374593e+00,2.6511901e-02
9.0200369e+00,1.8378434e+00,2.5838964e-12
9.4820856e+00,1.8379042e+00,3.1567143e-18
8.7908944e+00,1.8379506e+00,1.0331037e-08
9.5958508e+00,1.8382032e+00,1.2515779e-18
7.8521990e+00,1.8386107e+00,8.6920187e-03
6.7917203e+00,1.8389342e+00,1.3581354e-02
